Date,AXISBANK.NS,BAJAJHLDNG.NS,BALKRISHNA.NS,CDSL.NS,CIPLA.NS,EIDPARRY.NS,HCL-INSYS.NS,HDFCBANK.NS,ICICIBANK.NS,ICRA.NS,IEX.NS,INFY.NS,IPCALAB.NS,ITC.NS,KOTAKBANK.NS,M&M.NS,MAHSCOOTER.NS,MARUTI.NS,MCX.NS,MOTILALOFS.NS,NH.NS,POWERGRID.NS,SWARAJENG.NS,ZYDUSWELL.NS
2022-12-14,939.7399291992188,6089.9697265625,20.87996482849121,587.35595703125,1085.48681640625,578.0494384765625,18.899999618530273,1621.2645263671875,898.9891967773438,4500.0390625,142.1521759033203,1499.9041748046875,860.3969116210938,322.17364501953125,1869.6097412109375,1250.7801513671875,4651.9853515625,8480.9306640625,1640.0831298828125,663.3504638671875,762.3743286132812,146.88858032226562,1511.1378173828125,1591.37939453125
2022-12-15,935.501953125,6006.43017578125,20.845396041870117,583.1732788085938,1074.8533935546875,568.799072265625,18.100000381469727,1591.5653076171875,886.35888671875,4434.5263671875,141.91238403320312,1462.962158203125,856.4156494140625,316.06414794921875,1859.62890625,1251.266357421875,4625.41845703125,8424.548828125,1627.7337646484375,694.8358764648438,746.2569580078125,144.97877502441406,1481.5804443359375,1610.71923828125
2022-12-16,932.4605102539062,5944.7265625,20.603410720825195,588.1386108398438,1062.7568359375,588.38232421875,17.600000381469727,1599.2218017578125,879.726806640625,4443.19677734375,138.9388885498047,1445.583251953125,850.3442993164062,312.5662841796875,1837.0223388671875,1216.896484375,4611.14111328125,8328.02734375,1624.4736328125,694.2472534179688,746.5049438476562,142.86790466308594,1475.4459228515625,1582.728759765625
2022-12-19,943.5292358398438,5961.78564453125,22.193605422973633,585.692626953125,1069.829345703125,596.5502319335938,18.700000762939453,1604.196044921875,884.0669555664062,4460.0009765625,138.8909454345703,1431.480712890625,850.095458984375,317.6031799316406,1854.588623046875,1254.86376953125,4585.8974609375,8443.8818359375,1638.5517578125,687.773681640625,750.1251220703125,146.6875457763672,1458.2042236328125,1578.3536376953125
2022-12-20,947.0692749023438,6017.93310546875,26.618499755859375,581.0941162109375,1064.4638671875,588.5299072265625,18.350000381469727,1593.1259765625,887.2366943359375,4364.77685546875,138.02764892578125,1431.433349609375,868.7575073242188,317.27667236328125,1843.5596923828125,1239.8907470703125,4548.97705078125,8365.8603515625,1624.3255615234375,704.1539306640625,743.7774047851562,145.6154022216797,1469.0791015625,1579.8450927734375
2022-12-21,929.6685180664062,5972.94677734375,31.94219970703125,568.13037109375,1100.4127197265625,556.0060424804688,16.899999618530273,1577.71533203125,870.2176513671875,4352.84326171875,135.34193420410156,1433.5699462890625,891.1022338867188,312.6129150390625,1811.1220703125,1230.60546875,4421.71875,8195.1455078125,1574.82958984375,692.1384887695312,756.125732421875,144.77774047851562,1478.9315185546875,1563.0408935546875
2022-12-22,916.9544677734375,5989.2744140625,30.93968391418457,550.7638549804688,1094.9984130859375,559.7947387695312,16.25,1572.3023681640625,868.6571655273438,4278.076171875,132.75209045410156,1445.4407958984375,874.231689453125,310.0945129394531,1822.5501708984375,1199.73583984375,4324.57275390625,8179.39306640625,1558.6766357421875,690.127685546875,747.5958862304688,144.07415771484375,1447.608154296875,1533.7579345703125
2022-12-23,904.0409545898438,5652.7294921875,27.863000869750977,532.0765380859375,1091.779052734375,533.1261596679688,15.199999809265137,1558.25732421875,857.197265625,4262.8798828125,124.88673400878906,1421.74658203125,860.2973022460938,304.7311706542969,1818.4580078125,1190.6451416015625,4172.92138671875,7990.22705078125,1526.42041015625,663.1051635742188,733.5614624023438,141.5612030029297,1426.0909423828125,1485.0853271484375
2022-12-26,926.0786743164062,5640.49609375,28.208694458007812,545.0158081054688,1069.682861328125,553.4474487304688,16.25,1589.2733154296875,871.1441650390625,4388.1083984375,131.0255584716797,1426.7799072265625,844.2230834960938,312.0999450683594,1810.0740966796875,1202.7498779296875,4212.4892578125,8103.28515625,1553.786376953125,673.0118408203125,751.1170043945312,141.96327209472656,1437.01220703125,1519.19091796875
2022-12-27,929.5687255859375,5717.748046875,27.517305374145508,543.8172607421875,1069.0489501953125,560.77880859375,16.399999618530273,1590.882568359375,878.41015625,4336.72119140625,132.8480224609375,1438.60302734375,851.7376708984375,310.7474060058594,1817.4100341796875,1200.0274658203125,4204.6884765625,8151.03125,1538.0286865234375,683.1636962890625,753.745361328125,142.49937438964844,1439.4752197265625,1504.673583984375
